comment_id,comment,intent,primary_driver,value_orientation,affect
feff2bffa2a3,Main kuro <br>Timi ek le <br>Afno voli ko lagi aaja k gardai xau ? <br><br>Vannay kura hunxa hola jasto lagxa malai <br><br>Everyone as an entity desh banena vanni blanket vitra hat ghusara din rat paltera sutera yo video herni garwra chai hami kailai agadi jani wala xainau tyo pakka xa <br><br>Timi as entity <br>Afu hijo vanda voli better huna aja k gardai xau <br>desh agadi jaos vanera k gardai xau xau <br><br><br>Teskai cumulative effect le desh k hunay replicate garxa hola,Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
ff7f934cb87d,Yaar kura ta thik ho. For nepal government my family remittance is more valuable than what its own citizen esrning money. I barely make 4-5lakh meanwhile mero gjar matra 1.5l remmott aucha for loan payment,Neutral/Observation,Economic Necessity,Collectivist-Family,Pragmatic
9d8e8a78e551,अझै ओलि प्रचण्ड शेरेलाइ भोट हालौ मासु चिउरा खाउ 😂😂😅,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
863db39c07b9,"jaba samma 2084 ko chunab ma 1/3 (ek tihai janta) polpulation jo bahira desh ma chan..uniharu dashain tihar jastai election bela chutti liyera Nepal ko chunab ma vote halchu nai bhanera aayo bhaney sure naya party ko bahumat aaucha..chahe pashim ko manchey delhi, mumbai ko airport bata ani tya bata train, bus ma or transit liyera border najik airport samma, or bhairahawa ra pokhara international airport bata jasari bhayeni.. tara if dherai bidesh ma bhayeko 2084 ko election ma manchey aayenan bhaney tespachi Nepal ko 40-50 lakh emale, congress ra maobadi sanga bhako members ra karyakarta le vote dinchan taba pheri same purano dal aaucha..main 2084 ko chunab ma bahira bhako nepali janta ko haath ma cha jo nepal ko system bata harera bahira gako chan..",Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
3feb055bea7f,well delivered dai,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
0d9b3f4eb627,"if your country betrays you , you don&#39;t turn back.",Pro-Migration,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
9634f248c353,Sanjay bata ..😊,Neutral/Observation,Patriotism/Love,Individualist-Self,Hopeful/Motivated
b55b2e6d1e49,Yo smseya ko sabhadan bhastrachari neta ko sampati bedesy bank bata firta layuna sake sabai sabadan huxa yo kura ko suruwat garna garure xa.,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
45a7f8ec24ef,Yesto type ko vid tw malae gernae man lagdaena aba tw,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
136193e9c904,नयाँ युटुवर साथिहरु यता हाजिर हुम है 😢,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
6e566d1e4645,I want to study ca but since its too difficult so i want to involve in IT sector in Nepal. What should I study ? What skill to learn ?<br><br>Please anyone give full authentic advise,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
4d94fc9ec36b,"I won&#39;t stay in Nepal, earn and pay tax here so that the kids of the Politicians and Corrupt leaders will enjoy their life abroad!!",Pro-Migration,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
b37063ead2dc,Nepal is collapsing and soon  nepalese  wont be able to enter their own country..,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
0881a7839758,Nepal ko vanda dherai aaru country ko dherai explain gareko xa tnc le,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
3ee3bf6bc209,Thank you for your contribution  to the country hopefully our eyes will open soon.,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
21cd7708e8aa,To my every brother and sister i only want to say after getting experience or 32 35 come in home land and share knowledge to nepali people too,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
cb5b2fda2440,जसरि हुन्छ लाइक भिउज बटाउने हुटहुटिमा लाइक भिउज लाई  मत्लप नगरि जुन कुराहरु उठाइराख्नु भको छ  मनै देखि उच्च सम्मान छ❤❤❤🙏🏿🙏🏿🙏🏿,Neutral/Observation,Patriotism/Love,Individualist-Self,Hopeful/Motivated
8350ee317aa7,It’s all about economics. Until you don’t give economic freedom to rise there is no point talk about democracy. Nepal is for 1% clevers who can cheat and do anything but for those 99% people who want make genuine money it’s hard. See NRN diaspora around world who went out of country with 1 luggage are now millionaires. Why? Who is controlling economics of Nepal? Forget about creating wealth now it’s becoming difficult to save your small earning or ancestral wealth.,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
a8c8402ab6e0,♥️🇳🇵 म पनि अहिले साउदीमा हो 🇸🇦♥️,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
50366cc27349,"About Remittances, it would continue to be  useless until and unless the Government is Influenced to make infrastructure, investment friendly policy by the Rich NRN Communities.",Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
c2e35ddf16e2,पंछी फर्केर आउ....,Anti-Migration,Patriotism/Love,Collectivist-Nation,Pragmatic
f47993f67cbf,Good to see such a great topic. Well put research TNC..,Neutral/Observation,Patriotism/Love,Individualist-Self,Hopeful/Motivated
9a5ab68d0ae3,Private company ni ko loot chaliraxa ra jhan sarkarle Pani teti nai sahayog gari raxan   chor ra fataharuko desh vayo ABA ta,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
81dd7a9d286d,I don&#39;t think this is the brain drain rather it is the brain train,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
154d3bf39693,"हामी सर्वसाधारण जनतालाई जहाँ गएपनि आफ्नै देशको माया लाग्छ,याद भइरहेको हुन्छ तर यो निती नियम सरकारले बनाउछ,चलाउछ उनीहरू ले यस्तो कुरा को video हेर्दैनन , बुझ्न चाहादैनन 🇳🇵",Neutral/Observation,Patriotism/Love,Collectivist-Nation,Despairing/Sad
c814ce1f1134,Settle nai huni gari bidesiney Nepali haru ko demographics pani raakhnu parthyo. Kun Caste/ samudaye ko nepali haru baahiriyeka chhan ? Tesko longterm ma k impact parchha ?,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
bb54efb581e0,Binod Kunwar is one of Example who is investing in Nepal in sports sector after fullfilling his own and Household Needs👏👏,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
d99dd4006545,Ya babu timi napa aafno kamaiki,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
594500b40125,नेपालमा ब्रेन ड्रेन धेरै नै बढ्दैछ। प्रतिभा विदेशिनु देशकै लागि ठूलो क्षति हो We needs to Change This trend.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
c407da455643,Nepali youth are going abroad and indian are migrating to nepal <br>I will be no surprised if nepal will be next india 😐,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
a315b9d4628f,"hjr kai video ko starting ma ielts ko ads aauxa k vannu aba<a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a>",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
223065024c03,"<a href=""https://www.youtube.com/watch?v=bO53rJ-r9yM&amp;t=792"">13:12</a> aru ko example dinai pardaina, hijo ko hamro katha here hunxa",Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
334b94cd729a,Rise<br>Rule<br>Roar,Neutral/Observation,Patriotism/Love,Individualist-Self,Hopeful/Motivated
8cfacbe0c1a9,"Correction at the start, The news should have said &quot;Daily 4400 Youths go Abroad&quot; insted of 2000 as according of the 2024 Data",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
5e6a87fba4b2,Remittance maximum India ra China ma luxury ko saaman kinna ma jane bhaeko le Nepal ma lagani garne kam nai chha.,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
17aee1530254,"Bro please read alan greenspans &quot;&quot;the age of turbulence &quot; , it will help a lot regarding this topic",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
a3c278056c31,malae ta pugi sakyo ja gayo tei kure kurai garnu parxa na system ramro xa,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
f216ce1c076e,Jhat kp moryo vane balla naya nepal banxa,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
d4bfd6daa1ea,नेपाल मा मान्छे नै छैन कस्लाईं व्यापार गर्ने ?? 🤔,Neutral/Observation,Economic Necessity,Collectivist-Nation,Despairing/Sad
ef7529a062e2,"I am a recent graduate, but I am unemployed",Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
1f4d9f0dfc0d,"<a href=""https://www.youtube.com/watch?v=bO53rJ-r9yM&amp;t=785"">13:05</a> is one of the most important point that i personally thought sometime also",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
52f375b693ff,Editing style is changed ?,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
831b8f5d1ad4,Ma Nepal Mai garxu vanera basiraako xu.. sakesamma ahi garxu natra last option bahiranai ho,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
9d5ab0513040,Dhere ramro video herira maja aayo Tara yaha kasae le kei garna wala xaina sap lae aaf aafnu matlab xah aaf aafnu relatives vanda baira dhere manxe janae mandina kei garna khojo ki pailae darauxan 🫡,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
6586ffdaee24,बिदेश जाने विशेष गरि खाडि जानेहरु प्राय कम सेलेरि र तल्लो स्तरको काम गर्न जान्छन् अनि इज्राएली र आएरिसको उदाहरण दिएर हुन्छ।।।2052 सालको आतंककारी आन्दोलन देखि युवा बिदेश गएको हुन।।यो अझ बढ्ने क्रममा छन ।।।जब सम्म साम्राज्यवादि देशले चाहदैनन् तबसम्म हामि यसरि नै बर्बाद हुने छौ।।।सामाजिक आर्थिक राजनीतिक सास्कृतिक पारिवारिक  जस्ता कुरामा हामि बर्बाद भएको छौ।।यो कहिले सम्म,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
42722001c8ac,"But dai there is another problem in Nepali people <br>In Nepali most of the old as well as young too <br>Have just fixed there party <br>Like, some has fixed emale and some congress <br>During voting time they chose such kind of political party and for rest five years they just go against for them <br>Shouldn’t they just not vote them",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
ad73c104159f,आज  युवाहरू को मुख्य समस्या  अझ भनौं  मुल प्रश्न  देशमा  किन बस्ने ?  आज तपाईं र हामी जस्ता चालीस र पचास  नकटेका युबा हरु ले तीन वटा राजा  चार वटा ब्यबस्था  देखिसकेका छौ ।   आज देशमा  कि त कर  र बाध्यता  ले बस्छ्न कि त रहरले  बस्छन् ।,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
