Author,Text,Published At,Likes,Type,Parent ID,script,language,emoji_count,word_count,source
@yanzeebro,"yo video herera,<br>akha vari aasu varera aayo, <br>sathi haru bidesh gayera aayo, <br>khuci ko rang xarera aayo,<br>saat samundra paar tarera aayo,<br>tanna paisa kamayera aayo,<br>afno jindagi ma chai kalo badal xarera aayo,<br>aba bidesh jane ki afnai desha basne vanera man ma trass badera aayo,<br>feri pani yo video herera,<br>aakha vari aasu varera aayo.",2024-03-22T03:09:30Z,0,Comment,,roman_nepali,nepali,0,58,youtube
@Dr.Vet2056,Bidesh jani,2024-03-25T02:38:21Z,0,Comment,,latin,english,0,2,youtube
@Sheenaa-z8n,"Hamro Neta haru le desh na luteko bhaye, Nepal basnu theek hunthiyo.",2024-03-22T11:21:16Z,0,Comment,,roman_nepali,nepali,0,12,youtube
@gamingbahulap.g2314,Yahaaa hami Indian bhayaraw nepal ko citizenship pauna marehatyaa garyaa xam coz maya garxam yahe janemeyaa padhyaaa aahelay bachelor sedeyo  aap aayara citizenship ko absakta  parda k he paidaina,2024-08-01T09:28:16Z,0,Comment,,roman_nepali,nepali,0,29,youtube
@avinassunar,1541 wrong chha dai 541 vako chha,2024-03-31T13:14:34Z,0,Comment,,roman_nepali,nepali,0,7,youtube
@kappa633,Leave Leave Leave,2024-03-22T03:18:05Z,0,Comment,,latin,english,0,3,youtube
@prameshallinone782,Aru kei haina Nepalese people just want to leave this country.,2024-04-06T02:40:50Z,0,Comment,,latin,english,0,11,youtube
@kanxibasnet9426,अर्काको देशमा दोस्रो श्रेणीको नागरिक भएर हातमा बल हुँदाखेरि मात्र हो पछि फेरि आफ्नो देश फर्किनुपर्छ बुढेसकाल लाग्दाखेरि,2024-03-23T08:44:38Z,0,Comment,,devanagari,nepali,0,18,youtube
@AnkitkumarBhattarai,😢Nepal bachauna gaja legal garno paro,2024-03-23T05:39:44Z,0,Comment,,latin,english,1,6,youtube
@amirshahi205,जहिले सम्म हामी युरोप अमेरिका अष्ट्रेलिया जानुमा गर्व गर्छौ। नेपाल बिकाश हुदैन ।<br>नेपाल मात्र यो गरे बिकास हुन्छ।<br><br>१. सारा नेपाल भोक मरि मा जानू पर्छ ताकि  एक छाक खानाका लागि सबैले ठुलो संघर्ष गर्न परोस।<br>२. १ जना ताना साह जन्मनु पर्छ जस्ले   भ्रस्टाचारि लाई सिधै गोलि हान्न सकोस। नत्र १०० बर्ष बन्दैन नेपाल,2024-03-22T09:32:43Z,0,Comment,,devanagari,nepali,0,56,youtube
@subratr5807,"Prachande, Sere, oli ra samasta neta haru ek choti Rakchas ko pyaro bhaye c ani ramro neta aaye c balla yuwa basna thalchan",2024-09-15T12:22:11Z,0,Comment,,roman_nepali,nepali,0,23,youtube
@rajuguragain2626,Timi ley taw 100% copy paste gardo raixau taw bro aru ko video 😂,2024-03-22T06:06:43Z,0,Comment,,roman_nepali,nepali,1,13,youtube
@SHREEJANALAMA-sonam2,I'm afraid neta haru le desh sell garxa vanera I Heard Neta haru le Kati loan leko xa Nepal on big loan ... Kasari citizen haru le tirxan ...kamako paisa ma Kati tax halxan  I guess bidesh goera paisa kamera at least family Lai paisa ta pathanu paunxa  . Uuha haru le dukha garnu napaross jasto xa ... <br>Balen sir is doing good Tara sab Jana neta haru Pani balen sir jasto vako vaye we could be in top country 😞 but sadly chor neta haru xan corruption alwz 😢<br>Sad truth of my country 😭<br>I don't see my future ahead ... Loksewa ma nam nisera Pani k garne hjr interview ma ta sidai kina aako tapai re Ani kina yo luga lagako abo tapai januss vanxa ... 😢<br>So sad truth 😭,2024-03-23T08:19:24Z,0,Comment,,roman_nepali,nepali,5,126,youtube
@suryalifeinsurance1396,Sure Mission 2084,2024-04-07T15:10:29Z,0,Comment,,latin,english,0,3,youtube
@apurvatamang8515,"who will stay when your 4 yr bachelor takes 6 years to complete .also who will stay when u cant even earn to fulfill your physical needs with the salary you earn after spending  lacs of rupees , time and effort just to take that certificate. and to those who are illiterate and unskilled , the work u will get is worst to think of with a penny salary and the inflation rate of our country's  economy is higher than Mt.everest height.  just because of worst politicians and bad governance every little new born and the whole generations has faced the worst of all till now and you still want to stay here? and think that those who went are there for to fulfill materialistic things? thanks to all those dirty mind games of all politicians and those persons who take benefit from these things nepal is getting nowhere from now..",2024-04-03T12:17:18Z,0,Comment,,latin,english,0,151,youtube
@keeRun77,Yo data nai galat cha  double nai bidesiyako cha,2024-08-02T02:43:46Z,0,Comment,,roman_nepali,nepali,0,9,youtube
@SarmilaBasnetvlogs,Nepali nai na rahe Nepal rahanna bhanne kura bujhau<br>Bidesh jaau tarw yadi jaanai parne badhyata xa bhane trpheri farkau hamro desh aafno desh aafno janm bhumi jasto bhaye pyaro yahi nai xa,2024-03-22T06:38:13Z,0,Comment,,roman_nepali,nepali,0,33,youtube
@samirrai1962,Maleysia ko pani jodana vai ak vak aadha nepalko gayeko xan yar,2024-05-29T13:33:20Z,0,Comment,,roman_nepali,nepali,0,12,youtube
@knish2888,अनि देशलाई बिगारेको नेताले हो की पढ्या लेख्या लोकसेवा उतिर्ण गरेका सरकारी पदमा बसेर गुणस्तर सेवाको साटो घुस र सम्पति जोड्न बसिरहेकाहरु हुन् ? शिक्षित जनताहरू नै भ्रष्टाचारी भएपछि कोस्को पो के लाग्छ र ।,2024-03-22T11:24:32Z,0,Comment,,devanagari,nepali,0,34,youtube
@govindakhanal5130,ashabadi hunu nai ramro ho! aaileko samay ma...,2024-03-23T11:07:55Z,0,Comment,,roman_nepali,nepali,0,8,youtube
@pasangart,Shame on Nepalese government,2024-05-27T12:31:43Z,0,Comment,,latin,english,0,4,youtube
@pranqualchewpane333,I m gonna leave anyway,2024-03-22T14:23:19Z,0,Comment,,latin,english,0,5,youtube
@padamsaru2324,naa baap badaaa naa vaiyyyaaa sabse bada rupaiyyaaaaaa...........,2024-04-29T07:40:14Z,0,Comment,,latin,english,0,8,youtube
@swasg3521,Stay in Nepal,2024-03-26T11:06:45Z,0,Comment,,latin,english,0,3,youtube
@nivlogs4134,Yedi arko janma vayo vaney yo desh ma chai na hos,2024-03-23T16:15:10Z,0,Comment,,roman_nepali,nepali,0,11,youtube
@shivverma5355,K xa ra nepal ma gari khani ?????😢,2024-04-06T10:06:29Z,0,Comment,,roman_nepali,nepali,1,7,youtube
@AnalungRai,"Hlo from russia😎, recruited in russian military 6 months ago, Vai haru russia aau, mariyo vane mari haaliyo tara bachiyo vane 10 truck poisa ra pr pauxau.😂",2024-03-23T04:43:27Z,0,Comment,,roman_nepali,nepali,2,27,youtube
@DeusEstAmor________137,No thanks we are good in Nepal,2024-03-23T05:40:43Z,0,Reply,UgxB3GeBoSRYrpvjHdt4AaABAg,latin,english,0,7,youtube
@sukramlama311,bideshnai janchu brother ma ta kina ki paisa chaina hami sanga kamauna percha,2024-05-23T00:08:35Z,0,Comment,,roman_nepali,nepali,0,13,youtube
@Forest_king77,anyone 2025😂😂😂😂,2025-03-17T10:12:10Z,0,Comment,,latin,english,4,2,youtube
@rijanmellow,K ko 7 lakh 10 lakh vai sakyo,2024-08-03T13:07:25Z,0,Comment,,latin,english,0,8,youtube
@ALL_AR0UND,"If you can't change the country, Change the country.",2024-03-22T06:17:58Z,0,Comment,,latin,english,0,10,youtube
@SarmilaBasnetvlogs,😂😂😢 not good,2024-03-22T06:40:16Z,0,Reply,UgzzehQuVwG8_jtoHH54AaABAg,latin,english,3,2,youtube
@rajesh9384,ukraine ma khasayeko  bomb ley romania ko sisa futo?,2024-03-23T06:35:56Z,0,Comment,,latin,english,0,9,youtube
@IndraBasnet998,के  गर्य्या दाई रुवाई दिने,2024-12-31T14:14:21Z,0,Comment,,devanagari,nepali,0,5,youtube
@KamalNepali-tl2eq,Hamro desh ma neta nahi chor chan yrrrr,2025-05-25T13:55:27Z,0,Comment,,roman_nepali,nepali,0,8,youtube
@rajuguragain2626,Yo video ma expalin gariyako xaw ids kasari aru ko content copy paste garxaw vanaraw https://youtu.be/ZZU7e7TJCtM?si=IrjwQGV0p6CPKwA_ 😅,2024-03-22T06:08:44Z,0,Comment,,roman_nepali,nepali,1,15,youtube
@8d_music_98,"its true nepal ko yo 3 ota pm maryo bhane desh sudhrela pm,: KP,  deuba, prachanda",2024-03-27T09:20:07Z,0,Comment,,roman_nepali,nepali,0,16,youtube
@gautam35-J,5to 10 year ma budo neta marxan ani kei Kuch hunxa ki,2024-03-23T15:17:07Z,0,Comment,,roman_nepali,nepali,0,12,youtube
@mrsandyroj,"नेपाल मा केहि गर्छु भनेर १० बर्ष नेपालमा काम गरेर कम्पनी खोलेर, अनि की सिप नलागेर विदेशिएको अर्को उदाहरण मध्ये एक मा पनि",2024-07-29T14:45:46Z,0,Comment,,devanagari,nepali,0,23,youtube
@Rohit-mt5oh,Kun company?,2024-07-31T14:42:18Z,0,Reply,UgyOu1usEWbtOP8pbNd4AaABAg,latin,english,0,2,youtube
@m_kawaii_m3lody,Bro le hawa bolnubhako ho napathaunu 😂​@Rohit-mt5oh,2024-11-16T08:42:21Z,0,Reply,UgyOu1usEWbtOP8pbNd4AaABAg,roman_nepali,nepali,1,7,youtube
@SaGaMeRaki,Khatey Ko view's aun jari matra ho auna xode si Kai din ma visiting Dubai vandoi photo Halxa,2024-10-07T18:47:36Z,0,Comment,,roman_nepali,nepali,0,19,youtube
@shahimanish4846,अनि दुई ठुला उडाउदो अर्थतन्त्र भएको देशको बिचमा हामि छौ भने किन जान पर्योत युरोप औरिका जबकि उनिहरुका अर्थतन्त्र खस्किदै छ  तेसैले साथि अब एसिया मै बस्दा हुदैनर??😂,2024-04-06T21:28:24Z,0,Comment,,devanagari,nepali,1,28,youtube
@ayushkarki3943,Overly optimistic analysis .. i can challenge every facts this documentary stated .. immature investigation .. i wish he was right though .. Jai Nepal,2024-03-22T22:47:19Z,0,Comment,,latin,english,0,21,youtube
@sujankhadka1784,Aba 5 6 barsha ma aauchu korea bata nepal na aatinu,2024-11-18T20:01:03Z,0,Comment,,latin,english,0,11,youtube
@romanmewahang7617,Desh xadera ako matra 8 din vayo🥲,2024-07-08T09:25:42Z,0,Comment,,roman_nepali,nepali,1,7,youtube
@harishbista7525,"Bidesh chai aba dalal haru lai pathaunu parxa Nepali janatale 😅 Janata le afno power katiko xa ajhai bujhna sakeka xainan, bhrastachari harulai vote diyera kunai euta padma pugauna sakxan vane tya bata hatauna ni sakxan rajtantra hatako jasari. Janata unite hunu paryo desh banxa, kasaile rokna sakdaina janata lai.",2024-08-13T09:36:14Z,0,Comment,,roman_nepali,nepali,1,49,youtube
@botgamming,Aba timro po doller ma payment aauchha youtube bata ani job abta aako salary le ghar bar chala hamro ta company le 20k dinchha tesle padhu ki pariwar palnu hau,2024-03-22T13:36:28Z,0,Comment,,roman_nepali,nepali,0,30,youtube
@LisangDarlamiMagar,China indi concept 🤞☺️🫰,2025-07-05T09:44:23Z,0,Comment,,latin,english,3,3,youtube
@pbmusicnmovies,bidesh janu nepali haru ko rahar hoena,2024-03-24T12:43:34Z,0,Comment,,latin,english,0,7,youtube
@xeimetzerv8140,"Hera kta Haru views ko lagi emotional content ta halsakyau.... Duniya emotional vayera mero husband ruiraxa, bhai ruiraxa comment pani garxan Tara logical point of view esma Kei nai xaina . <br><br>Tell me one thing rahar le haina kar le gako xan... Bau aama dukhi xan... Nepal Amma ni dukhi xin etc etc..... If sab estai ho vane yo KP OLI, DEUBA, PRACHAND, jitxan kasari?? Kalle vote haliraxa?? <br>Tei bau aama le haliraxan jallai Timi dukhi vaniraxau <br>Timro euta sathi le esto vano arko sathi le testo vano chhoda.... Matra neta le ghus khayera xora xori bidesh pathaka xainan.... Every government employee is corrupt every single one.... Ani k yo hawa kura garira ki esto hunxa testo hunxa... Kei ni hudaina unless and until the private businesses and their owner won't get the respect they deserve, this country will stay like this mark my words..... Ah matra fancy restaurant Haru Chi khulxan kina ki holiday ma aaka Haru le chatak dekhauna niskinu paryo ni family lera... Kina ki that dukhi aama buwa will show off their children's dollar 💰 and and during election will vote for the same party cause unko xora le ta ramro garira xa ni tyha eta ta afai jaat ko jitnu paro ni... And lastly the famous line "" BEPARI LE DESH BARBAAD PARI SAKE "" 😂 assholes",2024-07-19T11:48:30Z,0,Comment,,roman_nepali,nepali,2,219,youtube
@dilumoktan2070,देशै बेच्ने पो हो कि 😅😂😂😂😢😢😢😢😢😢😢😢😢,2024-05-28T04:44:53Z,0,Comment,,devanagari,nepali,13,5,youtube
@Hari-q9n,"lastai hawa xa maighty ghar anjko store,",2024-06-26T11:23:41Z,0,Comment,,roman_nepali,nepali,0,7,youtube
@mike_785,At the end of the day you should do what your parents tell you to do cus it's their lives not yours💀<br><br><br><br><br><br><br><br><br><br>lol,2024-03-23T17:07:10Z,0,Comment,,latin,english,1,24,youtube
@motivation-hub9999,Rat race (The matrix) its everywhere .Lets hustle hard and make good income in our own country .Lets learn a high paying skill and work in time and location freedom in own country .,2024-03-23T10:54:57Z,0,Comment,,latin,english,0,33,youtube
@SudeeprajthalaYT,"3 करोड जन्ता नै IT गर्नु ??? अलि practical कुरा गर्नु पर्यो येस्तो सिमित जन्ताले IT गरेर बाकि जन्ता चै के काम गरेर भात खाने ?? कुनै बेब्साय नै गरे पनि देश मा तेति उपोभोकता नै छैन अनि business पनि दुब्छ , रिन लग्छ अनि बिदेश नगएर कस्ले तिर्दिन्छ ? बाध्यता ले जान्छन नि जन्ता बिदेश , यो भिडियो ले त सरकार ले जस्तो पो कुरा गर्दो रैछ , 17 हजार जन्ता यो बेबस्था ल्याउन मरे अब बाकि बिदेश मा मर्दै छ , यो बेबस्था फाल्नु को बिकल्प अब नेपालि जन्ता सङ्ह छैन , कि गर कि मर को अवस्था छ कुरा येत्ति हो !",2024-07-04T09:14:07Z,0,Comment,,code_mixed,nepali_english,0,96,youtube
@comradeAakash,Ehh bhanale rajawadi haru ko xorq xori usa canada po xan,2024-03-23T05:48:27Z,0,Comment,,latin,english,0,11,youtube
@vhoteyjay,Chitoi chodinchh nepal 💔abo jokohi poni sabai,2025-03-26T03:50:56Z,0,Comment,,roman_nepali,nepali,1,7,youtube
@AnupThapa7,Bidesh Janey hoina mauka paya vaney sabai Jana la permanently Nepal xaderaw Jana chahanxan. world development Bata kaa kaa pugi sakyo Nepal jabo tyo eauta kalanki deakhi chabahil Sam ma ko road 5 years maa banayuna sakdaina melamchhi ko pani  50 years maa ni KTM aayudaina Ani arko kura Huda Huda nepali Janta Qatar khadi bechney sala chor neta haru la aba hatti suda bechnu thalexa janawor tw Nepal Bata bechinxa vaney hami tw manxey  Ani kina basney tya Nepal maa Nepal maa keii garxu vaneraw basda sochda sochdai aahila UAE 🇦🇪 maa Kam gardai xu yestai ho nepali ko life jaba Sam ma chor neta haru ko pata saff hudaina Nepal Bata taba Sam ma yo silsilaa jhanai baddai janxa,2024-04-24T18:56:49Z,0,Comment,,roman_nepali,nepali,2,120,youtube
