comment,intent,primary_driver,value_orientation,affect
"भन्नू भाछैन ,के गर्नु ईन्जिनियर हरुले पलिकाको काम पास गरे बापत 50k त चिया खान भन्दै लिन्छन् ।",Anti-Migration,Patriotism/Love,Collectivist-Nation,Despairing/Sad
Nepal ko yesto abasta vhayera hola Nepali lai bideshmai gayeni sukha xaina Nepalmai baseni sukha xaina (especially unemployment people),Anti-Migration,Patriotism/Love,Collectivist-Nation,Despairing/Sad
Brother Can i upload your video on yt in hindi voice for indian Audiance,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
"Youth le change leuxa bhanxa yes true youth le nai leune ho . Tara Tara voting ma Kasari Kahile tyo teen ta jitxa ta . Okai buda pakha ahile Samma tyo haru sanga attached xa bhanxa okai understandable but usko chora chori haru ta hola educated, young and thinking about the country they could have guided their parents not to vote those three khai ta . Dherai kamti lai matlab xa desh ko barema ra aru sabai materialistic bhayi sakeko xa . Gora sanga Bihe garxa bhyabha sanga le bihe gardinxa hamro chori haru bideshi sanga Bihe gareko xa tara keta manxe le dherai kam xa bihe gareko bideshi . It feels like we are selling our daughters for all the materialistic things . Kindly Mukh chadne haru comment na garnu hola",Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
Yo eartha ma 215 vanda dherai country xa ta ?,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
म सरकारी जागिरे मान्छे त्यै पनि पैसाको यति अभाब हुन्छ नि लाग्छ देश त छोड्नै पर्ने रैछ तै पनि परिवार श्रीमती छोरा हेर्छु अनि चुप लाग्छु एकदम मौन,Trapped/Regretful,Economic Necessity,Individualist-Self,Despairing/Sad
अनि सरकार को मात्र दोष छैन सरकारको undar मा काम गर्ने कर्मचारी पनी चोरहरुले भरिएको हुनाले पनी हो,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
Maile pani iPhone kiney haiii😢😂,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
"paristiti ko khola le ho hajur manis ko nauu xalaune , bidesh jane bato ma tyag hardwork ani problem dekhiye pani aantya ma samadhan dekhinxa tei bela nepal ko ta aas matrai ta ho, 12 sakne bitikai aaba 1 barsa german vhasa sikhxu ani ausbildung vanne vocational training and work ma janxu paisa kamauxu ani 4 barsa paxi bachleor pugne meri buini lai padne layak ko paisa kamauxu mamu ko lagi sanai vayeni ghar banauxu ani ma pani aafule maya gareko manxe sanga sapana sakar parxu . J jasto jasari vayeni voli ka din ma mamu meri uni meri buini ani mera yedi koi hune xan vane eekai tham vayeko herne xu ani safalta tei hune xa aasa xa teti bela samma ma nepal farkera basda vai goni vanne soch ra tyo soch ko reality strong banos aafno des nai ghumna na pai bidesh janu pareko betha bidesh ko paisa le aafno desh ghumera sakna pam aantya ma tapaile vane jastai feri vetamla na hai kei saal paxi",Anti-Migration,Patriotism/Love,Collectivist-Nation,Despairing/Sad
baahira jaane   <br><br>paxi aayera nepal ma nai kei garne,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Yetti herexi ta jhan bidesh nai jane confrom <br>Ma ni 4 barsa aaghi samma ta mareni bidesh janna vanne manxe ma aaile Maldives aako xu 6 mahina vo aaba 19 mahina ma farkiyera poland jane sochma xu ma ni kinaki maileni nepal mai kei garxu janna bidesh vanera pikup kinera chalauthe aafai tara k garnu  lastko chunab paxi artha tantra damadol tax. Matra dherai ani aako xu kehi sammaya lai yaha farkiyera nepal aayera sadhaiko lagi Europe lagxu ma pani ani tapaile pariwarko kura garnu vo maya ko kura garnu vo xoro manxe le taba matra izzat ra maya pauxa jaba usle kamayera sabai lai khusi rakhxa ani matra uh ni khusi hunxa izaat maya pauxa.😊😊😊<br>Kehi galti bolema mafi pau😊😊,Neutral/Observation,Economic Necessity,Collectivist-Nation,Despairing/Sad
Nepal basau bhaner desh bhakti dekhaunu vaneko feri 16 hajar barabar jati marer feri ganatrant lyunu pani jasti ho,Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
70%  young people want to go abroad,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
Talk about mcc ni Nepal,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
bro timi le po youtube bata dollor chapiraxau <br>Ta hami jasto middle class le garne vanekai<br>Bidesh ma kam ho,Anti-Migration,Economic Necessity,Collectivist-Nation,Despairing/Sad
"But Dai , बढदै गएको AI replacement KO Ni ?  <br>IT sector ta AI le takeover Garna sakxa within next 15 years ,then what ?",Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
Its true nepal ma job market ekdum khattam ani kati thau ko human resource department ma bhako haru ma ni skill ko kami dekhe.. fresher/no job experience bhanera vacancy kholne ani interview ma experience ko kura sodhne.. ani kina na jaos yuva yo desh bata,Anti-Migration,Economic Necessity,Collectivist-Nation,Despairing/Sad
Ta mula jasto le desh ma kei garna sakdainas bhai😡😡😡,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
@Rohit-mt5oh paila sodhne gar kasle k garirako cha bhanera tessai ufridai aaune haina bhai.. yo desh ma maile thorai bhaye ni aile samma 18 jana lai rojgar deko chu.. ani satya bolda ta jasto lai ho polne..,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
10class pass vako bidesh jane soch theo tara yo video herera mero mind changevo abo bidesh ta ghumna matrai janiho,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Kunai din google map bat nepal vanne country thiyo tyo ni dekhin 😂😂,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
हाम्रो पाला मा हस्त लिपि थियो पासपोर्ट  पछि आको एम आर पि त नेपाली ॐ शिव,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
UK dream. Country with permanent citizens ship,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
You leave I stay. Less traffic jam,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
Nepal la India lai pani pani banauna man xa 1 cheez vanxu hamro. Nepal ko pani boarder line ma akatha grarw golo banauna india lai antatika tira janxa 1ota sio ghusyo vana kasto ananda auxa birami lai relax hanxa tasti hamro nadi lai boarder ko purva paschim ghumaidina pani ko dyam banauna 50 60 tala samma ko badi bolyo vana missile defence la Vanda Pani pani gardina boarder ma aarpar air mtra grako ramro ho ajib xan nepali manxa,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
"Exodus of viable youths abroad looking for a better prospects is not a new phenomenon and Nepal is not alone on this.  This is inevitable and getting globally a new normal.  However, our own politicians made it worse, by creating an impossible situation by imposing more restrictions to those wishing to return the country.  While China, India and many countries are welcoming their citizens back to country with an open arms we are harnessing our citizens with retributions, contempts and vengefulness. Stop this nonsense, our youths have moved with time and we have definitely moved from Lal Babu Pundit’s ere.",Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
Ukalo ma Santosh basnet ki subas basnet?,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
नेता ले पाल्दिन्छन स्वास्नी छोरा छोरी उपचार दबाही खर्च ॐ शिव,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
541 BHAKO RAIXA 1541 KO THAU MA 2021 KO DATA  MA,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
"नेपालमा राम्रो कमाई भए पनि के गर्ने???<br>सरकारी हो या प्राइवेट हस्पिटल मा लाखौं खर्च गर्ने क्षमता हुँदा पनि पार्टी को पहुंच नहुने हो भने राम्रो उपचार र सेवा पाइँदैन। भाग्य को खेल ले केही कानुनी सहयोग लिनु पर्ने भयो भने त के भन्नु। पैसा तिरे जस्तो न सेवा छ, न पैसा तिरे जस्तो लोकल होस् या विदेशी समान पाउँछ, साधारण एउटा मान्छे ले पाउने व्यक्तिगत हक पाउन नेता चिन्नु पर्छ भने नेपालमै लाखौं पैसा कमाएर के गर्ने???",Anti-Migration,Economic Necessity,Collectivist-Nation,Despairing/Sad
बाध्यता भहेसी लाग्नु नि पर्यो नि नेपा ल कि बिदेस रे घरा बसेर क्यार्नी हो नेता ले दिदैनन पैसा कता छ देसा रोज गार तेत्रो बिदेस रि ण तीन लाई पुग्दैन ॐ शिव,Neutral/Observation,Economic Necessity,Collectivist-Family,Pragmatic
215 countries how?🤔,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
"Also when you mentioned a person in IT earning money in dollars; you made a very vague argument. just cos an individual works for foreign company while in Nepal, doesnt mean he is earning top dollar, they are getting grossly underpaid compared to foreign national. For example average salary of US software egr is 130-150k USD whereas in nepal its around 1-2k USD. You do the math. Foreign companies deliberately hire south asians giving them remote jobs so they can pay them SIGNIFICANTLY less than how much theyd have to pay a US citizen",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
भावनाले जीवन चल्दैन…,Anti-Migration,Patriotism/Love,Collectivist-Nation,Despairing/Sad
"तस्कर र भ्रष्ट नेता संग सातगठ छैन भने १००% विदेश, बस्नलाई परिवारको अनुह्वार हेरेर मात्र हुन्न, उनीहरूलाई पाल्नु पनि पर्यो",Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
Sir nepali haru 215 ota des kasari jana sakxan world ma 195 ota des xa 2:15,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
Nata passaion nata skill nata bidesh jani aath😢,Anti-Migration,Economic Necessity,Collectivist-Nation,Despairing/Sad
Dolar bhittarayune illegal 😢 xainna rw,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
Nepal tyagera bidesh nai basni haru future pani sochnu jasari madhesh bata pahadi lakhetiyeko thiyo ek din bidesh bata Nepali nalakhetiyela vanna sakinna ..,Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
Yo question sarkaar sanga sodhnus youwa kina bidesh tira jadai xan...? Hun ta bhrastachari harulai k Matlab youwa ya basun ya bidesh jaun,Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
Jau bidesh tarw 25 Vanda pahila jau ani 36 vanda pahila farkiyera bideshma kamako paisa Nepal ma business gara,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Yasto lamo country ma k basnu yaha bhada magera 10 hajar pauna muskil canadama tei bhada magera 4 lakh auxa,Anti-Migration,Economic Necessity,Collectivist-Nation,Despairing/Sad
Vakkar bidesh aako mah<br>Farkum farkum lagirako xah yoh video hererw tw 😪,Trapped/Regretful,Patriotism/Love,Collectivist-Nation,Despairing/Sad
K study visa ma Russia janw sakinxha?,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
"Jun jogi ayeni kaan chiriyeko bhayera ho, 250 years samma desh bechera khane harule sashan garepaxi 10 years ma kasari change hunxa babu😅",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
